postal_code_clean,lat,lon
644274,1.35219891849799,103.704379929183
307995,1.31392372142004,103.840936572127
570309,1.35091296258284,103.837585157698
570257,1.35971687351446,103.84310310527
530970,1.37879979496564,103.880363800119
650535,1.35497075521286,103.750399548957
659919,1.35166029562859,103.756001926056
288712,1.33238992286012,103.801672365763
397999,1.30802740089989,103.880481031966
348469,1.32865622154442,103.870310687487
530806,1.37107840264494,103.894100080287
348537,1.33073694010987,103.874352259564
397693,1.30230108405227,103.876473975883
530695,1.37633401164513,103.887398856113
249537,1.30439518808402,103.812252696384
239128,1.29778849920286,103.83916468554
268669,1.32840622934332,103.796562615456
637034,1.35294937020326,103.689223508671
737628,1.42468138298223,103.794743820819
680475,1.37805614752086,103.738931794069
730548,1.43044361849124,103.793804884379
548651,1.39167651775815,103.900382210559
548675,1.39337424296146,103.900408489254
536290,1.34580622499118,103.875741690705
648965,1.33821088716936,103.69386868465
440066,1.30391193028103,103.909740471499
461024,1.32386400383727,103.933398625079
560172,1.37469422261984,103.836462871445
530452,1.37878814570674,103.896368955749
680019,1.37939429441995,103.752949446949
650293,1.34600531908149,103.755359110634
650206,1.34667192110032,103.749383475192
120611,1.30369740104798,103.769476904205
600048,1.32049772893293,103.739967666096
760879,1.41450211129727,103.835974001874
762115,1.43344153477202,103.827060237241
569880,1.37792345221534,103.875389838376
659003,1.36616711565267,103.746951747398
669173,1.35374311115721,103.759363426502
538473,1.37667371760412,103.901954069082
520411,1.3591201098526,103.946269422122
537416,1.35679994778113,103.88624829726
120333,1.3151622811043,103.76748797506
597925,1.34249558049883,103.77389764448
540353,1.39315967650223,103.88565992411
330004,1.31599705667165,103.859810749789
320080,1.32379607125113,103.855670620709
822422,1.4198034954577,103.905195322462
820413,1.41641181359186,103.899858484155
760513,1.41600486949205,103.844251717032
640403,1.35383921247336,103.721479705196
750406,1.45290995380283,103.816972975834
522606,1.36230165817252,103.937401758053
648331,1.33931504032005,103.705350996191
369400,1.32918888939148,103.883635682049
822435,1.41872191528327,103.910462015369
768443,1.44124434372684,103.825619949965
730424,1.42729302492584,103.774859396818
820420,1.41898752974431,103.903018605892
544576,1.38856301181347,103.909300333582
118141,1.28013029232542,103.78625956187
574469,1.37551513393684,103.832478495578
390092,1.30981654427805,103.888843288251
159049,1.28955908951314,103.814664108896
529915,1.34501867833145,103.95522980359
120509,1.31115776641946,103.761017540932
651296,1.34409358218354,103.746409176377
822409,1.41758014529069,103.902672012959
340101,1.33623671562033,103.871287596113
437259,1.30498489044822,103.899999965407
600251,1.34316585363812,103.739676494398
600264,1.34374104685927,103.741478764585
600108,1.33828303068105,103.737102099236
270015,1.30914384420468,103.788419923521
270024,1.30896882726148,103.785517569273
521890,1.34672448664678,103.933876119392
520140,1.34755779818379,103.943814796185
521151,1.35140047388047,103.943793356408
